,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
Phosalone, 0.17264743, 1.15217800, 0.17911046, 0.67803980, 0.59171946, 1.45404922, 0.25902145, 0.69625129, 0.96778602, 1.26189934, 1.12197083, 0.64591330, 1.18183466, 1.40441111,-0.88401085, 1.70742584, 0.49502481, 1.52044306, 0.58765050
Phthalazin-1-one, 2.6711674822, 3.6896295669,-0.3039826117, 8.7391312299,-0.3058728336,-0.3053295681,-0.3067123758,-0.3050785034,-0.3040009268,-0.3049980472,-0.3056733260,-0.3062887573,-0.3080447685,-0.3088547915,-0.3073347503,-0.3056837132,-0.3081244033,-0.3045133356,-0.3077232023
Picolinic acid,-0.41985641,-0.29402618,-0.55910063,-0.20201568,-0.42522288,-0.48258608,-0.55782947,-0.47028387,-0.39383501,-0.49561011,-0.48508436,-0.53564664,-0.33452664,-0.93701674,-0.48764820,-0.38886539,-0.58426327,-0.30960085,-0.45816419
Pimelic acid,-0.35673535,-0.22623526,-0.37651974,-0.18242210,-0.20959904,-0.08332883,-0.42258323,-0.47927364,-0.35524677,-0.11550872,-0.19118880,-0.67293432,-0.33244904,-0.35741188,-0.50202882,-0.30928263,-0.50947653,-0.66961355,-0.67561732
Pipecolic acid,-0.26581883,-0.26531940,-0.27896210,-0.26764378,-0.26891392,-0.27244431,-0.27360425,-0.27978001,-0.28096862,-0.28015545,-0.27243808,-0.27930452,-0.27584321,-0.27642601,-0.27673464,-0.27802126,-0.27908059,-0.28067377,-0.28008411
"Piperidine, 1-(1-methylpentyl)-",-0.29792982,-0.29564198,-0.29663865,-0.29226323, 2.37070319, 0.61898543, 1.34972703,-0.29783652,-0.29665866,-0.29774857,-0.29848669,-0.29915939,-0.30107881,-0.30196421,-0.30030272,-0.29849804,-0.30116585,-0.29721876,-0.30072732
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-", 2.88344561, 0.24481393, 0.17931415,-0.31780850,-0.76808758, 1.28076382,-0.62445020, 0.10386021, 1.29058314,-0.76796881, 3.41920879, 1.95493059, 2.58410978, 0.82322874, 1.34677001,-0.76091222, 0.30911911, 0.42645829, 0.91087050
"Propanetriol, 2-methyl-",-0.734075053,-0.197461330,-0.219938629,-0.436185681,-0.604564781,-0.258775297,-0.171103117,-0.295762826,-0.326114818,-0.577631005,-0.526665499,-0.248918202,-0.624470926,-0.543615211,-0.336701151,-0.158621851,-0.573770762,-0.398029581,-0.306822487
"Propanoic acid, 2-methyl-", 2.08518933, 2.48427044,-1.52375474, 2.91236115, 1.86158871, 1.10260976, 1.19610104, 1.20719734, 1.63877387, 1.65302902, 1.00108098, 0.64574144, 0.89869936, 0.43362020, 0.64394241, 0.98558879, 0.50377008, 1.24590815, 1.33865322
"Propanoic acid, 2-oxo-",-0.53820868,-0.52884944,-0.53292666,-0.51502741,-0.54137889,-0.53894965,-0.54513295,-0.53782700,-0.53300856,-0.53746724,-0.54048678,-0.54323872,-0.55109081,-0.55471288,-0.54791593,-0.54053323,-0.55144691,-0.53529983, 1.12588914
"Propiophenone, 3',4'-dimethoxy-",-0.3523723794,-0.3523555021,-0.3523628545,-0.3326736605,-0.3523780961,-0.3523737155,-0.2858034369,-0.3523716911,-0.3523630021,-0.3465891633,-0.3523764874,-0.3119398093,-0.3523956093,-0.3524021409,-0.3290731409,-0.3445750976,-0.3523962514,-0.3523671339,-0.2789505183
Propylamine, 0.280480974, 0.534088290, 0.282652034, 0.751700933, 0.138067742, 0.259856695,-0.069951089,-0.006731367, 0.044707250, 0.193040700, 0.086454584, 0.019189341,-1.240020845,-0.198939750,-0.087372453,-0.037579960,-0.146522783, 0.008987017, 0.075673859
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",-0.2987964,-0.2970153,-0.2977912, 3.0495892, 2.0279755,-0.2989374,-0.3001141,-0.2987238,-0.2978068, 2.2998168,-0.2992300,-0.2997537,-0.3012480,-0.3019372,-0.3006438,-0.2992388,-0.3013157,-0.2982429,-0.3009743
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.228355545,-0.269431835, 0.051165846,-0.254329900,-0.122316828,-0.368940468,-0.369248994,-0.318293421,-0.368644027,-0.173024971, 0.089544995,-0.173028638,-0.315231564,-0.170059026,-0.290409998,-0.284920342,-0.316470815,-0.129665892,-0.306258349
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-0.569635971,-0.516704771,-0.645815223,-0.474003235,-0.473825253,-0.594139272,-0.580096644,-0.567029680,-0.518166243,-0.577233939,-0.582477138,-0.595942934,-0.560203023,-0.617892718,-0.567175147,-0.376631210,-0.604837848,-0.261574293,-0.538565216
Pyroglutamic acid,-0.396833402,-0.395944423,-0.400231622,-0.402461163,-0.402479829,-0.389903449,-0.392205047,-0.402477313,-0.402473900,-0.402477058,-0.388717248,-0.402481146,-0.402486708,-0.399529055,-0.398758951,-0.402479230,-0.398437767,-0.399074086,-0.402485690
Pyrrole-2-carboxylic acid,-0.068494392, 0.025268518, 0.012454608, 0.505933514,-0.181217326,-0.276828338,-0.058294007,-0.356631526, 0.126720511, 0.259707335,-0.029012925,-0.430048292, 0.031543328,-0.280788064,-0.057816239, 0.193648465,-0.378405964, 0.080064039,-0.021829006
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",-0.32651696,-0.32641096,-0.32645714,-0.32625442,-0.32655286,-0.31003226,-0.32659538,-0.30748532,-0.32645807,-0.32650856,-0.32654276,-0.32657393,-0.32666286,-0.32670388,-0.32662690,-0.32654329,-0.32666689,-0.32648402,-0.32664657
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",-0.28810334,-0.27405906,-0.28017726, 2.35230354,-0.29286049,-0.28921523, 4.72374662,-0.28753060,-0.28030015,-0.28699075,-0.29152181,-0.29565131,-0.30743400,-0.31286920,-0.30266984,-0.29159151,-0.30796835,-0.28373837,-0.30527632
Quazodine,-0.271806271,-0.271375952, 0.095932441,-0.270740442,-0.271952031,-0.271840339,-0.272124635,-0.046197324,-0.271567180,-0.271772181,-0.271911014,-0.272037542,-0.272398566,-0.272565101, 0.685868237, 0.538974976, 0.276464933,-0.271672527,-0.272332454
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-", 0.09142715,-0.55694045,-0.51003096,-0.60267152,-0.53170391,-0.28350382,-0.47657156,-0.35974762,-0.40667891,-0.23037116, 0.11077999,-0.20320189,-0.03539165,-0.33305058,-0.26795324,-0.17864958,-0.36249175,-0.27880004,-0.48386973
"Quinoline, 2,4-dimethyl-",-0.304533787,-0.303419946,-0.303905175,-0.301774989,-0.304911073,-0.236304350,-0.305357842,-0.304488363,-0.303914922,-0.304445548,-0.304804903,-0.305132410,-0.306066886,-0.306497947,-0.250246396,-0.304810431,-0.306109264,-0.304187604,-0.305895762
Ribitol,-0.55954701,-0.55942571,-0.55947855,-0.55924657,-0.55958810,-0.55955661,-0.49831052,-0.48187272,-0.44612938,-0.52408811,-0.40420096,-0.45217316,-0.45217686,-0.55976092,-0.44655201,-0.40275417,-0.46868808,-0.54015303,-0.48558386
"Ribonic acid, 2,3,4,5-tetrakis-",-0.7890630985,-0.3274860391,-0.0893034425,-0.7535325435,-0.7420305598, 0.4554533777,-0.5044364527,-0.8494884682,-0.4927564520,-0.5967745684,-0.4881175488,-0.0158163966,-0.5727653126,-0.1035802702,-0.5309548524,-0.1363188690,-0.6901981141,-0.1758836148, 0.2428488396
S-Methyl-L-cysteine, 1.17209094, 1.58791050, 1.25376251, 2.15141807, 1.07466667, 1.06482396, 0.06714113, 0.79564952,-0.84171996, 1.06446321, 0.85730339,-0.84488332, 0.75746665, 0.62851491, 0.83229312, 1.29817387,-0.84742144, 1.11616052, 0.84365985
Salsoline, 1.356405374, 1.459325285, 0.560207353, 1.963017142, 0.558852242, 0.143439173, 0.491296000,-0.042104145, 0.185492117, 0.170803047,-0.962118117, 0.156615683,-0.094936765,-0.052138658, 0.042681043, 0.894984809, 0.136690513, 0.783334327, 0.013958278
Sedoheptulose anhydride,-0.33355815,-0.33294823, 1.47533598,-0.33204749,-0.33376474,-0.33360643,-0.33400938,-0.33353327,-0.33321927,-0.33350983,-0.33370660,-0.33388594,-0.33439764,-0.33463367,-0.33419074,-0.33370963,-0.33442084,-0.33336858,-0.33430393
Ser-Leu, 1.017551449, 1.482252490,-1.338149044,-1.337903668, 1.324013918, 0.043132855,-0.043880808, 0.360298366, 0.692477058, 0.909732111,-0.001492828,-1.338290409, 0.242749000,-0.029793097, 0.413836742,-1.338253320,-0.007514419, 1.047239091, 0.727201002
Serine,-0.29457256, 0.11866103,-0.23323055,-0.17605041,-0.06179038,-0.12367494,-0.41046537,-0.51368597,-0.14500932,-0.51367284,-0.51378304,-0.36709397,-0.51417004,-0.51430223,-0.51405417,-0.10220614,-0.28339418,-0.08027137,-0.11874186
Sertraline carbamoyl glucuronide,-0.512103224,-0.512103231,-0.512103220,-0.512103219,-0.512103231,-0.512103231,-0.512103231,-0.512103231,-0.512103231,-0.512103220,-0.512103224,-0.512103231,-0.512103231,-0.512103225,-0.512103224,-0.512103231,-0.512103227,-0.512103224,-0.512103228
Sinomenin,-0.36309460,-0.36309425,-0.36309440, 4.26835577,-0.36309472,-0.01643343, 2.54402578,-0.36309459,-0.36309440, 0.40542732, 2.96900014,-0.36309479, 2.50605677,-0.36309523,-0.36309497,-0.36309469,-0.36309510,-0.36309449,-0.36309504
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-", 1.334994741, 3.590487472, 1.160137830, 5.234520371, 4.525251477,-0.242936918,-0.157166832, 0.622524039, 0.569194308, 0.519414679, 0.076846361, 0.352771958, 0.050619623,-0.049147615, 0.697673294, 0.597240119,-0.044285677, 1.279460529, 0.474902815
Spironolactone,-0.25621422,-0.25360602,-0.25474225,-0.24975414,-0.25709768,-0.25642071,-0.25814385,-0.25610786,-0.25476507,-0.25600760,-0.25684907, 2.69140040,-0.25980417,-0.26081355,-0.25891940,-0.25686202,-0.25990340,-0.25540359,-0.25940346
Stearic acid,-0.45084038,-0.45030146,-0.44947031,-0.38383634,-0.35470101,-0.44914878,-0.38235249, 1.46557775,-0.45067572,-0.44336239,-0.37719995, 0.62807652,-0.37879315,-0.27553909,-0.45014735,-0.17984384, 0.70623584,-0.31503638,-0.12428970
"Stigmast-5-ene, 3beta-",-0.03614546,-0.33006361,-0.50328456, 0.50791555,-0.18913444,-0.56552000,-0.11082899,-0.53196534,-0.58555547,-0.58983467,-1.02879133,-0.40344573,-0.50555348,-0.20903676,-0.19469027,-0.22694856,-0.64301989,-0.45463117,-0.74107080
Suberic acid,-0.38518002,-0.28882102,-0.35651227,-0.27960290,-0.48086473,-0.19588037,-0.42584792,-0.32548975,-0.37067650,-0.30141860,-0.20141195,-0.24596335,-0.28858324,-0.36507512,-0.38103454,-0.27349960,-0.34921304,-0.27238585,-0.48205710
Succinic anhydride, 0.22999121, 2.04927195, 8.89612458, 1.98297709, 0.17516079, 0.54263135, 0.59748788, 0.11557208, 0.74368454,-0.24775158, 0.03457446, 0.03130105,-0.08099875,-0.11252937, 1.09747138, 0.11060195, 0.23988992, 3.11775095,-0.31930358
Supraene,-0.374666008, 0.007167312,-0.326151090,-0.099996559,-0.253520096,-0.035582537,-0.289854319,-0.404772797,-0.397924861,-0.355638792,-0.323615675,-0.087824657,-0.411239821,-0.474366035,-0.359177541,-0.183028854,-0.510273877,-0.317121525,-0.397547232
Syringaldehyde,-0.022059312,-0.026122960, 0.084734995, 0.240591922,-0.419445839,-0.135008237, 0.110682718,-0.653072533,-0.310838717,-0.337038705,-0.110704559,-0.622974071,-0.292386957,-0.434525562,-0.276496262,-0.153033189,-0.505873411,-0.237808925,-0.458513670
"Tacrine, N-trimethylsilyl-",-0.4190868890,-0.2167193449,-0.4187720896,-0.4177053240,-0.4192758281,-0.4191310495,-0.4194995636,-0.2024775216,-0.4187769705,-0.4190427001,-0.2432067810,-0.4193866706,-0.1867249184,-0.4200705110,-0.4196654245,-0.4192254281,-0.2660297255,-0.4189135260,-0.2142666356
"Talonic acid, gamma-lactone",-0.05403166,-0.41159767,-0.24723164,-0.15300552,-0.05850624, 0.04262665, 0.08527077,-0.41175632,-0.41167117,-0.41174996,-0.41180332,-0.41185195,-0.41199071,-0.41205471,-0.41193460,-0.41180414,-0.41199700,-0.41171166,-0.41196530
Tartronic acid, 1.4703858, 1.7968384, 1.4995716, 2.2536676, 1.3780889, 1.3999884, 1.1449547,-0.6685123, 1.2912115, 1.1901772,-0.6685179,-0.6685236, 0.1579386, 0.9762684, 1.2592550,-0.6685179,-0.6685406,-0.6685071,-0.6685369
Tetradecanenitrile, 3.83175597, 1.91324266,-0.48589960, 2.32142483, 2.13127991, 2.19731817, 1.93718050, 3.28492188,-0.48590727, 1.90847732,-0.48660778,-0.48686556,-0.48760109,-0.48794038,-0.48730369,-0.48661213,-0.48763445,-0.48612190, 2.20237786
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-", 0.4067732, 0.5922246, 1.0897140, 0.9908740,-0.8862792, 1.2225248, 1.1288463, 1.3702492, 1.6874165, 1.3362905, 1.4040665,-0.8868240,-0.8891241, 0.8975658,-0.6696934, 1.5830563, 1.1967263,-0.8844985, 1.3539529
Thymidine,-0.391786813,-0.391786318,-0.391786533,-0.391785587,-0.391786981,-0.391786852,-0.391457716,-0.391786793,-0.391786538,-0.391699317,-0.391615613,-0.391787079,-0.391787494,-0.391723221,-0.391787326,-0.391786936,-0.391787513,-0.391786659,-0.391787418
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",-0.34184161,-0.33746321,-0.33864940,-0.33650112,-0.34187892,-0.34185033,-0.33913238,-0.34183711,-0.33843964,-0.34183288,-0.34186842,-0.33874261,-0.33866778,-0.33950455,-0.34195587,-0.34186897,-0.34199744,-0.34180737,-0.34197632
Tributyl acetylcitrate,-0.740286750,-0.663979440, 0.071676938,-0.744803471,-0.839624865, 0.238195958, 1.064025459, 1.163782285, 0.529923624,-0.550212544, 0.664346679, 0.107845042, 0.943591777, 0.139195672, 1.628912349, 0.414554774,-0.454137335, 0.781743206, 1.599114226
Tricine,-0.22559520,-0.22559233,-0.22559358,-0.22558809,-0.22559617,-0.22559542,-0.12863713,-0.22559508,-0.16257272,-0.22559497,-0.12215790,-0.22559674,-0.22559915,-0.22560026,-0.22559817,-0.22559591,-0.22559926,-0.22559431,-0.22559871
Triethanolamine,-0.1312940,-0.3338751,-0.6109132,-0.3554499,-0.3218568,-0.4466159,-0.8353924,-0.4228553,-0.4371886,-0.4539635,-0.5880826,-0.5624439,-0.6084292,-0.6132693,-0.5249350,-0.4724165,-0.5904737,-0.5915378,-0.5050480
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-0.39231932, 4.51541447, 2.01394208, 3.37823819,-0.39257229,-0.39237845,-0.39287184,-0.39228887, 2.06206420,-0.39226016,-0.39250110,-0.39272069, 2.76062545,-0.39363627,-0.39309391,-0.39250481,-0.39337566,-0.39208721,-0.39323251
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,-0.426405772,-0.674247690,-0.549476521,-0.671921875,-0.676551249,-0.526100653,-0.430873450,-0.456355043,-0.453909430,-0.482683609,-0.531296576,-0.469112569,-0.520955632,-0.497909086,-0.474871141,-0.420370530,-0.530923666,-0.578211996,-0.424337716
Trimethylsilyl oct-2-enoate, 2.34132690, 2.05868371, 2.04243944, 0.24266641, 1.78820292, 0.37586102, 1.96681537, 0.90817402, 1.57083655,-0.91419419, 0.46319723, 0.32629276, 0.22994130, 0.54458923, 0.57898255, 0.55175207, 0.73389178, 0.40278003, 0.48253008
Trimidox,-0.617729302,-0.609171980, 0.929108727,-0.596534242,-0.620627881, 0.494760284, 2.832184555, 2.244490262, 0.795277263,-0.617051385, 2.507241888, 0.543232762, 1.270268264,-0.632819382, 2.763990280, 1.251888609,-0.629833247, 1.735434341, 2.575624177
Tris(trimethylsilyl)carbamate, 0.55592381, 1.09934564, 0.48194699, 1.70153508, 0.71883123,-0.18382448,-0.55434569, 0.50712488, 0.21525136, 0.45945993, 0.06424633,-0.05377104, 0.05122974,-0.12798071, 0.23860312, 0.59956744,-0.04292207, 0.78808554, 0.31519966
Trisaminol,-1.039793256,-0.796879819,-0.447487471,-1.172793850,-0.783316765, 0.917550145,-0.329310619, 0.856543558, 1.448848415,-0.012078484, 0.094542253, 1.250209957, 0.587035250,-0.242431665, 0.418515892, 0.140010461,-0.196065267,-0.570389013, 1.264463669
L-Tyrosine,-0.241551833, 0.650856404,-0.630652643, 0.334161305, 0.516480501,-0.250960180,-0.530061487, 0.566396765, 0.785502060,-0.128444233,-0.207175750,-0.202471934,-0.073995425,-0.263708780,-0.300831831, 0.047360188,-0.467395690, 0.060764948, 0.366040582
Undecanedioic acid,-0.248677423,-0.248424134,-0.039310627,-0.248050069,-0.248763218,-0.248697475,-0.248864814,-0.248667093,-0.248536692,-0.248657357,-0.248739075,-0.248813550,-0.249026051,-0.249124075,-0.248940129, 0.038149051,-0.249035688,-0.248598700,-0.248987137
Uracil,-0.541961974,-0.222154379,-0.840875517,-0.354529092,-0.207576565,-0.290499731,-0.642154781,-0.610772322,-0.369863725,-0.141357903,-0.214818144,-0.750917499,-0.421382387,-0.662837169,-0.535197193,-0.504467881,-0.739803038,-0.531304484, 0.011448419
Urea, 0.392147981, 0.470941061, 0.246942523, 2.278641972, 2.001545577, 1.381219698, 1.852968190, 1.675887861, 1.272648458, 3.378868870, 2.276820955, 1.493639458, 1.924658576, 1.559992704, 0.756615617, 1.995288529,-0.160130426, 0.642184111, 0.760379246
Uridine,-0.48330489,-0.32942788,-0.41855804,-0.39018794,-0.24455612,-0.37988103,-0.47403614,-0.40467716,-0.34552369,-0.12729396, 0.08079918,-0.63466768,-0.14635246,-0.42249480,-0.26750107,-0.38198078,-0.53839943,-0.48729256,-0.04975993
Valylglycine, 1.50899201, 2.07441094,-0.92381049, 2.59977185,-0.92385210, 1.33526699, 0.87040582, 1.51370757, 1.34702392, 1.41434218,-0.92384771, 1.36170111, 0.98652911, 0.84486429, 1.20339166, 1.48864739, 1.00087267, 1.62369895, 1.24345474
Vanillylmandelic acid, 1.84377483,-0.55092745, 2.64788557,-0.54506551, 1.53745467,-0.55521095, 3.68774616,-0.55473484,-0.55269133,-0.55458226,-0.55586285,-0.55702995,-0.56036003,-0.56189615,-0.55901356, 2.11455347,-0.56051105,-0.55366306,-0.55975021
Xylazine, 0.026065644,-1.156141187, 0.938057646,-1.136887361,-1.173594462, 0.239089131, 0.141241433,-0.591547584, 0.586640591, 0.530588189, 0.704833133,-0.250318862,-0.098908564,-0.526075761, 0.096545071,-0.245629538,-0.163374953,-0.163768059,-0.674243366
Xylitol, 0.82040401, 0.21069892, 0.88814205,-0.10131568,-0.36449488, 0.91728102,-0.08522701,-0.31193926, 0.08480930,-0.23364076,-0.22881782,-0.27456220,-0.14798274,-0.21592501,-0.15114024,-0.23810997,-0.42817880,-0.26104691,-0.31470570
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",-0.49620858,-0.49598711,-0.49608359,-0.48767386,-0.49628359,-0.49622611,-0.49637242,-0.49619955,-0.49608553,-0.49619103,-0.49626248,-0.49632760,-0.49651340,-0.49659911,-0.49643828,-0.49626358,-0.49652183,-0.40519132,-0.49647938
Xylose,-0.48424405,-0.48183100,-0.48288221,-0.47826733,-0.48506141,-0.48443509,-0.48602930,-0.48414565,-0.48290333,-0.48405289,-0.48483140,-0.48554092,-0.48756539,-0.48849925,-0.48674682,-0.48484338,-0.48765720,-0.48349408,-0.48719466
