NAME,75_feci_100322,100_rep_110322,101_rep_110322,102_feci_100322,103_rep_110322,104_feci_100322,105_rep_110322,106_110322,81_feci_100322,83_feci_20_81,84_feci_100322,108_rep_110322,109_110322,110_110322,113_110322,88_feci_100322,89_feci_100322,115_110322,116_110322,118_110322,120_110322,121_REP_140322,122_110322,70_feci_09032022,97_rep110322,124_110322,125_110322,126_110322,129_110322,Feci_DSS-T0_896_27022024,Feci_DSS-T0_897_27022024,Feci_DSS-T0_T0.5_27022024,Feci_DSS-T0_T0.6_27022024,Feci_DSS-T0_T0.7_27022024,Feci_DSS-T0_T0.8_27022024,Feci_DSS-T1_111_27022024,Feci_DSS-T1_B901_27022024,Feci_DSS-T1_B902_27022024,Feci_DSS-T1_T1.5_27022024,Feci_DSS-T1_T1.6_27022024,Feci_DSS-T1_T1.8_27022024,Feci_DSS-T3_90_28022024,Feci_DSS-T3_91_28022024,Feci_DSS-T3_906_28022024,Feci_DSS-T3_907_rep_28022024_2,Feci_DSS-T3_T3.6_28022024,Feci_DSS-T3_T3.7_28022024,Feci_DSS-T3_T3.8_28022024,Feci_DSS-T5_128_28022024,Feci_DSS-T5_B911_28022024,Feci_DSS-T5_B912_28022024,Feci_DSS-T5_T5.5_28022024,Feci_DSS-T5_T5.6_28022024,Feci_DSS-T5_T5.7_28022024,Feci_DSS-T5_T5.8_28022024,Feci_LPS_CTRL_934_23022024,Feci_LPS_CTRL_935_23022024,Feci_LPS_CTRL_938_26022024,Feci_LPS_CTRL_940_26022024,Feci_LPS_CTRL_943_26022024,Feci_LPS-CTRL_941REP_01032024,Feci_LPS_2.5H_944_26022024,Feci_LPS_2.5H_945_26022024,Feci_LPS_2.5H_946_26022024,Feci_LPS_2.5H_947_26022024,Feci_LPS_2.5H_948_26022024,Feci_LPS_2.5H_949_26022024,Feci_LPS_2.5H_950_26022024,Feci_LPS_2.5H_953_26022024,Feci_LPS_24H_954_26022024,Feci_LPS_24H_956_26022024,Feci_LPS_24H_957_27022024,Feci_LPS_24H_958_26022024,Feci_LPS_24H_959_26022024,Feci_LPS_24H_962_27022024,Feci_LPS_24H_963_27022024,Feci_LPS-24H960REP_01032024,Feci_Vecpac-WT_3297REP_01032024,Feci_Vecpac-WT_3302_29022024,Feci_Vecpac-WT_3307_29022024,Feci_Vecpac-WT_3319_29022024,Feci_Vecpac-WT_3329_29022024,Feci_Vecpac-WT_3337_29022024,Feci_Vecpac-WT_3353_29022024,Feci_Vecpac-WT_3354_29022024,Feci_Vecpac-WT_3369_29022024,Feci_Vecpac-WT_3673_28022024,Feci_Vecpac-WT_3674_28022024,Feci_Vecpac-WT_3675_28022024,Feci_Vecpac-WT_3677_28022024,Feci_Vecpac-WT_3678_28022024,Feci_Vecpac-WT_3679_29022024,Feci_Vecpac-WT_3680_29022024,Feci_Vecpac-WT_3681_29022024,Feci_Vecpac-WT_3687_29022024,Feci_Vecpac-WT_3688_29022024
Putrescine,0.00000768,0.00000257,0.00000481,0,0.00000323,0,0,0.00000533,0,0,0,0,0,0.00000778,0.00000964,0,0,0.0000041,0,0,0,0.0000828,0,0,0.00000214,0.00000253,0.0000064,0,0.000000777,0,1.14606E-06,0,1.8969E-06,8.66126E-06,3.00823E-06,4.09708E-07,1.78862E-07,0,8.78286E-06,0,7.9527E-06,9.59007E-07,2.08534E-06,2.92438E-07,0,7.67391E-07,0,9.57903E-07,2.71682E-05,8.6462E-07,2.12658E-05,3.45906E-07,3.46234E-06,2.28468E-06,2.89725E-05,0,4.02052E-07,1.32177E-06,8.36015E-07,0,5.29361E-05,5.39383E-06,0,0,8.3487E-07,2.93566E-06,5.15427E-06,1.10147E-06,0,7.04587E-07,0,2.04996E-05,9.33565E-06,1.24634E-05,6.0327E-07,6.27342E-06,1.80075E-07,1.05134E-06,1.04194E-06,5.17664E-07,1.00347E-06,4.87405E-06,0,1.86676E-06,7.54419E-06,1.01069E-05,1.6182E-06,0,5.49559E-07,9.29935E-07,0,4.13377E-06,4.55458E-06,3.49799E-07,7.54093E-07,8.678E-07
Pyridoxic acid,0.000012,0.000013,0.0000277,0.00000982,0.0000161,0.0000291,0.0000139,0.0000133,0.00000541,0.0000161,0.0000112,0.0000207,0.00000466,0.00000731,0.00000331,0.00000366,0.00000174,0,0.00000873,0.00000372,0.00001,0.000000799,0.00000075,0.0000116,0.00000483,0.0000132,0.000012,0.00000848,0.00000342,0,0,0,0,0,3.53797E-05,0,6.83265E-06,2.33693E-05,0,1.83634E-05,2.25979E-05,3.13859E-05,1.1635E-05,0,0,1.39284E-05,0,0,0,4.69543E-05,0,0,0,3.67704E-05,1.14845E-05,0,0,0,0,0,0.000183741,1.27502E-05,1.63563E-05,1.36889E-05,0,0,0,8.56841E-06,1.23766E-05,1.12195E-05,0,0,0,0,0,0,0,0,2.08498E-05,2.13404E-05,1.45367E-05,2.13115E-05,0,0,4.54532E-05,1.81293E-05,8.3549E-06,0,0,1.59285E-05,8.0079E-06,0,1.56734E-05,0,1.76989E-05,9.19149E-06
Pyridoxine,0.00000582,0.0000156,0.000037,0.00000975,0.0000231,0.0000254,0.00000906,0.00000842,0.00000273,0.00000513,0.00000974,0.0000123,0.0000103,0.00000831,0.00000776,0.00000697,0.00000679,0,0.00002,0.0000217,0.0000101,0.00000669,0.00000506,0.00000727,0.00000491,0.0000106,0.00000787,0.00000415,0.00000514,0.000114679,0,0.000116813,0,0,4.91726E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87865E-05,0,0,0,0,0,1.12043E-05,8.64667E-06,0,6.87425E-06,0,5.69347E-05,0,0,0,0,0,0,2.85049E-05,0,0,0,0,0,0,0,0,0,3.39935E-05,0.000201441,0,5.11671E-05,0,0,0,0,0,2.99997E-05
Pyrogallol,0.00000444,0.0000067,0.0000138,0.00000375,0.00000791,0.00000683,0.00000716,0,0.00000291,0,0.00000747,0.00000967,0.0000038,0.0000096,0.0000161,0.0000064,0.0000118,0.0000553,0.0000507,0.0000493,0.0000207,0.0000199,0.0000106,0.0000099,0.00000388,0.000013,0.0000151,0.00000883,0,1.02909E-05,1.05927E-05,1.21103E-05,1.10914E-05,1.17365E-05,1.22935E-05,7.92505E-06,6.55374E-06,9.9486E-06,7.40704E-06,6.20377E-06,9.40969E-06,1.05042E-05,7.48356E-06,7.90673E-06,6.34952E-06,2.00948E-05,9.52851E-06,1.97987E-05,8.00326E-06,1.26509E-05,7.28946E-05,1.28387E-05,7.36416E-06,7.94845E-06,9.66459E-06,1.51659E-05,8.94057E-06,3.85243E-06,4.6103E-06,6.89606E-06,9.5027E-05,6.4207E-06,1.28525E-05,1.40336E-05,7.82517E-06,1.16261E-05,1.90902E-05,8.3917E-06,1.06272E-05,8.41405E-06,5.57191E-06,1.78959E-05,6.47451E-06,8.15871E-06,1.21532E-05,1.42623E-05,8.77406E-06,7.56742E-06,5.31184E-06,4.90096E-06,4.27487E-06,6.21938E-06,5.0131E-06,4.55103E-06,1.12834E-05,4.85858E-06,1.5294E-06,1.13832E-06,1.6633E-06,3.73333E-07,1.72985E-06,7.05073E-06,8.70578E-06,8.82649E-06,6.53976E-06,8.46842E-06
Pyroglutamic acid,0.00000952,0.0000112,0.0000126,0.00000488,0.0000106,0.0000114,0.0000116,0.000032,0.00000589,0.0000337,0.00000936,0.0000163,0.00000471,0.0000114,0.00000999,0.00000222,0.00000483,0.0000124,0.0000169,0.0000119,0.0000125,0.00000465,0.00000473,0.00000463,0.00000567,0.0000197,0.0000299,0.00000839,0.00000266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrole-2-carboxylic acid,0.00000675,0.0000162,0.0000162,0.00000598,0.0000128,0.0000122,0.0000103,0.0000141,0.00000704,0.0000138,0.00000763,0.0000149,0.00000823,0.0000146,0.0000222,0.00000685,0.00000727,0.0000102,0.0000136,0.0000155,0.0000108,0.00000933,0.00000844,0.00000885,0.00000586,0.0000121,0.0000131,0.00000805,0.00000388,2.24842E-05,2.81565E-05,2.80332E-05,3.0343E-05,2.95792E-05,2.29895E-05,4.28946E-06,4.82244E-06,7.69339E-06,7.50583E-06,3.68449E-06,3.79485E-06,2.12853E-06,2.33099E-06,6.30901E-06,3.51212E-06,3.55621E-06,7.46711E-06,5.1278E-06,8.36401E-06,2.73448E-06,1.08061E-05,6.31891E-06,7.75643E-06,1.09666E-05,6.60497E-06,9.87761E-06,8.33973E-06,7.28702E-06,1.36475E-05,1.05431E-05,2.25728E-05,7.68776E-06,7.69155E-06,1.20173E-05,1.28192E-05,5.87212E-06,1.02738E-05,1.20007E-05,1.08144E-05,1.14427E-05,1.26018E-05,1.19752E-05,1.21258E-05,7.11714E-06,1.47759E-05,1.27651E-05,8.75996E-06,8.06712E-06,1.03305E-05,8.07967E-06,6.2377E-06,4.59867E-06,1.30716E-05,7.77102E-06,1.37398E-05,4.65343E-06,9.00768E-06,5.11579E-06,3.16477E-06,4.45302E-06,5.19312E-06,1.08463E-05,5.80727E-06,1.40225E-05,4.2986E-06,5.83571E-06
Ribitol,0,0,0,0,0,0,0,0.0000157,0,0,0.00000468,0.0000158,0.00000496,0.0000131,0.00000607,0,0.0000112,0.0000056,0.0000199,0.0000139,0.00000989,0.00000669,0.0000064,0,0.00000113,0.0000268,0.0000376,0,0.00000385,1.9121E-05,7.80302E-06,5.99272E-06,1.3533E-05,1.49469E-05,1.67607E-05,4.30925E-06,3.74882E-06,3.62933E-06,3.94083E-06,4.29421E-06,3.66508E-06,1.59642E-06,5.22257E-06,3.16742E-06,3.02013E-06,5.51471E-06,6.63384E-06,6.51332E-06,1.78165E-06,3.98934E-06,9.85513E-06,1.20858E-05,5.17514E-06,1.23282E-05,2.99202E-06,1.00851E-05,1.73276E-06,4.49434E-06,0,4.21282E-06,3.10193E-06,5.51282E-06,3.04342E-06,1.14645E-05,7.27478E-06,1.1724E-05,3.74912E-06,8.09683E-06,3.19716E-05,1.54437E-05,4.94433E-07,1.52326E-05,1.93136E-05,5.64058E-06,1.52633E-05,0,8.80651E-06,2.96607E-06,1.14261E-05,6.33684E-06,4.80935E-06,4.55421E-06,5.52211E-06,5.73123E-06,4.42033E-06,1.72308E-06,3.54398E-06,5.02786E-06,3.47674E-06,4.7864E-06,5.17477E-06,4.35932E-06,2.99126E-06,6.14153E-06,4.15506E-06,4.56114E-06
Ribonic acid,0.00000819,0.0000122,0.0000298,0.00000986,0.0000174,0.0000203,0.00001,0.0000115,0.00000255,0.0000125,0.00000712,0.0000108,0.00000617,0.00000907,0.0000149,0.00000578,0.00000868,0.00000492,0.0000142,0.000019,0.00000805,0.00000762,0.00000698,0.0000101,0.00000484,0.0000151,0.0000153,0.0000137,0.0000029,2.93341E-06,2.78594E-05,2.997E-05,1.20942E-05,2.57525E-06,2.76696E-05,4.36007E-06,4.62066E-06,8.61751E-06,4.84476E-07,2.23688E-05,8.28101E-06,6.09028E-06,4.6384E-06,1.59435E-06,1.97589E-06,0,6.53341E-06,5.21042E-06,2.66499E-05,1.30875E-05,5.66352E-06,1.3425E-05,1.11063E-05,2.81995E-05,9.01892E-06,0,2.96624E-06,4.37899E-06,1.65819E-05,2.0862E-05,1.28646E-05,1.06515E-05,1.24369E-05,3.33615E-06,1.28292E-05,1.80816E-05,1.86773E-05,1.61564E-05,2.92365E-05,1.54999E-05,1.4268E-05,9.99745E-06,9.63748E-06,1.05985E-05,1.03111E-06,4.12136E-07,9.77445E-06,1.8977E-05,1.26327E-05,2.48636E-06,1.06455E-06,1.24164E-05,1.01649E-05,6.56092E-06,2.21235E-05,7.36211E-06,1.20061E-05,1.51505E-06,6.67689E-06,1.52323E-06,9.19839E-06,1.48228E-05,1.48393E-07,1.05168E-05,9.89745E-06,1.46153E-06
Salsoline,0.0000038,0.00000559,0.0000103,0.00000514,0.0000157,0.0000104,0.0000139,0.0000113,0.00000427,0.0000125,0.00000914,0.0000228,0.00000938,0.0000193,0.0000329,0.0000082,0.0000128,0.0000155,0.0000203,0.0000284,0.0000121,0.0000298,0.00000829,0.00000415,0.00000369,0.00000165,0.00000893,0.0000062,0.00000234,2.48519E-06,3.24232E-07,6.86915E-07,1.24816E-06,8.19154E-07,3.25959E-06,1.36487E-05,5.7072E-06,1.14309E-05,6.36703E-06,4.91642E-06,1.18562E-05,7.43296E-06,7.6431E-06,5.25319E-06,7.20522E-06,1.83371E-05,5.54822E-06,2.28102E-05,9.96461E-06,6.10465E-06,0.000132901,1.24001E-05,1.96114E-06,1.16442E-06,7.70664E-06,3.78188E-06,2.95774E-06,4.01556E-06,3.99512E-06,3.15089E-06,0.000193842,2.00107E-06,4.76574E-06,2.13819E-06,3.90125E-06,4.83946E-06,3.75873E-06,5.31011E-06,6.11198E-06,1.38784E-06,1.00356E-05,4.94768E-06,5.87944E-06,1.9603E-05,8.85068E-07,4.30621E-06,8.56117E-06,3.64016E-05,8.74846E-07,1.2628E-06,6.27897E-06,4.39793E-07,6.57968E-06,8.00496E-07,1.10434E-06,3.9885E-07,4.47051E-07,4.57259E-07,6.97051E-07,1.31927E-06,1.25798E-06,5.83979E-07,3.34776E-07,2.21339E-07,2.90204E-06,6.75742E-07
Sebacic acid,0.0000145,0.00000275,0.00000771,0.00000304,0.00000366,0.00000858,0.00000615,0.0000163,0.0000138,0.0000189,0.0000063,0.000018,0.000018,0.0000093,0.00000307,0.00000585,0.00000769,0.0000222,0.0000211,0.0000114,0.0000136,0.00000627,0.0000098,0.00000773,0.00000451,0.0000588,0.0000208,0.00000404,0.00000113,0,0,1.81304E-05,0,0,0,0,0,0,0,0,0,0,0,1.45992E-05,1.3477E-05,8.42769E-05,2.53481E-05,2.72653E-05,0,0,0.00012761,0,0,1.27781E-06,0,0,0,4.41684E-05,5.16002E-05,0,0,0,0,0,0,0,0,0,0,6.03925E-05,0,0,0,0,0,0,0,0.000108521,0,0,3.32381E-05,2.72023E-05,0,0,0,0,0,3.01764E-05,0,0,2.34352E-05,3.16516E-05,0,0,0,0
Sedoheptulose anhydride,0.000004,0.00000821,0.0000175,0.0000067,0.00000756,0.0000101,0.00000618,0.0000259,0.0000041,0.0000328,0.00000932,0.0000102,0.00000511,0.0000102,0.0000136,0.00000269,0.00000514,0.00000494,0.0000107,0.00000458,0.00000227,0.00000686,0.00000366,0.00000698,0.00000204,0.0000461,0.0000263,0.0000207,0.00000343,1.50091E-06,1.50839E-06,4.97638E-05,4.60602E-05,3.22827E-06,2.82496E-05,3.40665E-07,3.12896E-06,8.83971E-06,5.94058E-06,6.65347E-06,3.8392E-06,1.95908E-06,9.8388E-06,6.15868E-06,2.77905E-06,4.09031E-07,7.37035E-06,6.53936E-06,9.40868E-06,1.54507E-05,2.63866E-05,9.21099E-06,1.41451E-05,1.57819E-05,9.86396E-06,1.14267E-05,1.18235E-05,1.03233E-06,1.60641E-06,8.66999E-06,1.24504E-05,1.51265E-05,1.33445E-05,5.72074E-07,1.81383E-05,7.82624E-06,1.5567E-05,1.53506E-05,4.9558E-06,1.73792E-05,3.64535E-07,1.09249E-05,1.68255E-05,0,1.9483E-05,4.76253E-06,1.47408E-05,1.42395E-05,1.46252E-05,9.40264E-06,4.00708E-06,3.22364E-06,8.2181E-06,4.3995E-06,1.00798E-05,3.06352E-06,8.06667E-06,5.1145E-06,5.48126E-06,5.04457E-06,5.29379E-06,4.99044E-06,8.91214E-06,1.34217E-05,7.1512E-06,7.84606E-06
Serine,0.0000087,0.0000138,0.0000116,0.00000972,0.0000109,0.000026,0.0000145,0.0000294,0.0000048,0.0000258,0.00000429,0.0000116,0.00000152,0.00000365,0.00000289,0.0000015,0.000000424,0.00000221,0.0000103,0.00000552,0.00000199,0.00000495,0.0000045,0.0000165,0.00000557,0.000013,0.0000281,0.0000099,0.00000422,1.2907E-05,1.64731E-05,1.46312E-05,2.27424E-05,1.18978E-05,1.55602E-05,8.81717E-06,2.18102E-06,7.66024E-06,5.98951E-06,5.04787E-06,4.30671E-06,4.33625E-06,4.15804E-06,3.45172E-06,4.34799E-06,6.99368E-06,7.45991E-06,7.83235E-06,1.4182E-05,8.59707E-06,2.16663E-05,6.01131E-06,4.61476E-06,8.88554E-06,8.60202E-06,5.51885E-06,4.90279E-06,7.23302E-06,8.70405E-06,9.04016E-06,3.79795E-05,8.00992E-06,5.59587E-06,1.07421E-05,5.92844E-06,7.79194E-06,1.12704E-05,7.42641E-06,7.09076E-06,8.22624E-06,6.76198E-06,1.22294E-05,1.00995E-05,1.64494E-05,1.0505E-05,1.00879E-05,5.09896E-06,1.14759E-05,1.03878E-05,8.48425E-06,1.02671E-05,1.70402E-05,6.51143E-06,6.4108E-06,1.18671E-05,5.31106E-06,4.35783E-06,2.22836E-06,4.10926E-06,2.79747E-06,4.37974E-06,5.70137E-06,7.92297E-06,8.5025E-06,5.25503E-06,5.76194E-06
Ser-Leu,0.00000724,0.000017,0.0000068,0.00000553,0.0000119,0.00000689,0.0000133,0.000023,0.0000117,0.0000409,0.00000695,0.000031,0.00000407,0.0000158,0.0000101,0.00000265,0.00000893,0.00000237,0.000017,0.0000145,0.00000637,0.000000358,0.00000687,0.00000127,0.0000074,0.00000348,0.0000356,0.0000107,0.00000147,1.97926E-05,8.67931E-06,0,1.3688E-05,7.53044E-06,1.31336E-05,6.19017E-06,6.86921E-06,1.42346E-05,0,0,4.6789E-06,4.39679E-05,1.99369E-05,6.11424E-06,0,0,6.53106E-05,4.40882E-05,9.89188E-06,0,0,0,0,0,0,0,0,0,4.93608E-05,0,0,2.07474E-05,1.57759E-05,2.14461E-05,0,0,0,9.9174E-06,0,5.06959E-05,2.23607E-05,1.48601E-05,0,0,0,0,2.31425E-05,1.49118E-05,1.32575E-05,1.83147E-05,1.72588E-05,7.3237E-06,4.17324E-06,1.05491E-05,1.42768E-05,0,5.9319E-06,0,5.82615E-06,0,9.33902E-06,0,1.40816E-05,7.15882E-06,1.05354E-05,1.65641E-05
Sinapinic acid,0.00000178,0.0000167,0.0000288,0.0000105,0.0000193,0.0000185,0.0000123,0.0000136,0.00000258,0,0.00000441,0.0000102,0.00000499,0.00000708,0.0000104,0.00000501,0.00000202,0,0.00000663,0.000014,0.00000673,0,0.00000395,0.00000917,0.00000609,0.0000128,0.0000165,0.00000648,0.00000454,0,0,1.59221E-05,2.20574E-05,7.66993E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010941,0,0,0,7.82044E-05,0,0,0,0,0,0,0,0,0,2.86138E-05,0,0,0,0,0,0,0,0.000117674,0,2.74582E-06,0,0,0,2.40521E-06,1.47228E-05,0,0,0,0,0,0,0,0,0,0,0,0,6.86654E-09,0,0
Stearic acid,0.00000758,0.00000656,0.0000135,0.0000062,0.00000876,0.0000117,0.00000625,0.0000134,0.00000619,0.0000161,0.0000131,0.0000145,0.00000967,0.0000218,0.0000329,0.00000948,0.000015,0.0000244,0.0000239,0.0000293,0.0000142,0.0000128,0.00000861,0.00000454,0.00000369,0.000013,0.000012,0.000009,0.00000251,1.07882E-06,0,1.37479E-06,1.81225E-06,4.61933E-06,1.27014E-06,6.36496E-07,1.48411E-06,2.2283E-05,1.13463E-05,1.75105E-06,2.50328E-05,7.47443E-06,3.62977E-05,4.06836E-06,3.85304E-05,1.20296E-05,9.99302E-06,9.04403E-06,2.98024E-06,7.01293E-06,5.4898E-05,7.01781E-06,5.27752E-06,2.4139E-05,4.43241E-05,1.3452E-05,8.31646E-06,2.19825E-05,2.12519E-06,6.33534E-06,0.000156717,4.67695E-06,6.46235E-06,6.46294E-06,3.58632E-06,1.28323E-05,1.47422E-05,2.10889E-06,3.76915E-06,1.87024E-05,3.30576E-06,2.62842E-06,2.88958E-06,6.40295E-06,7.44209E-07,1.22031E-06,4.45555E-07,2.3693E-07,3.09317E-07,1.18503E-08,4.19998E-07,2.19192E-08,1.7477E-08,8.10452E-09,2.52668E-08,5.61175E-07,4.06245E-08,2.67539E-08,4.01061E-08,3.01351E-07,3.23862E-08,1.46196E-08,2.14E-07,1.06578E-05,1.22295E-05,1.57512E-08
"Stigmast-5-ene, 3beta",0.0000103,0.0000149,0.0000102,0.00000795,0.0000122,0.00000618,0.00000955,0.00000775,0.00000413,0,0.00000451,0.0000144,0.0000104,0.000015,0.0000253,0.0000053,0.00000919,0.0000218,0.00000836,0.00000454,0.0000137,0.0000204,0.0000101,0.00000915,0.00000919,0.00000524,0.00000647,0.00000144,0.0000061,0,0,0,0,0,0,1.86011E-05,5.025E-05,2.8036E-05,4.9426E-05,2.66639E-05,3.0867E-05,2.69646E-05,0,1.58693E-05,1.21468E-06,0,6.71226E-06,0,5.50406E-06,0,0,0,0,0,0,0,5.2968E-05,0,0,0,0,0,0,0,0,0,0,0.000100598,0,0,0,0,0,0,7.60242E-05,0,3.05188E-05,0,2.17639E-05,0,5.35215E-05,0,1.43868E-05,6.87599E-05,0,0,0,0,0,0,0,0,0,0,0,0
Stigmastanol,0,0.0000121,0.00000789,0.00000897,0.0000121,0.00000909,0.00000932,0.00000615,0.00000581,0.0000036,0,0.0000143,0.0000124,0.0000151,0.0000197,0.0000056,0,0.0000113,0.00000815,0,0.00000425,0.0000152,0.000011,0,0.00000863,0.0000162,0.0000129,0.0000115,0.00000192,6.54712E-06,0,0,0,0,0,7.23559E-06,2.76826E-05,0,0,2.16181E-05,1.80033E-05,0,6.72326E-06,0,0,5.4963E-05,2.25272E-05,3.48152E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185574,0,0,0,0,0,0,0,0,0,0,0,0,0
Suberic acid,0.0000223,0.0000138,0.0000154,0.00000684,0.00000963,0.0000225,0.00000912,0.00002,0.00000863,0.0000261,0.0000103,0.00000983,0.00000412,0.00000892,0,0.0000042,0.00000412,0.00000538,0.00000654,0.00000838,0.00000424,0.00000232,0.00000321,0.00000845,0.000004,0.000013,0.00000866,0.0000063,0.00000304,8.0719E-06,7.71892E-06,7.73955E-06,1.02127E-05,9.78534E-06,8.90298E-06,4.84969E-06,1.92622E-06,3.60964E-06,3.87526E-06,4.0324E-06,5.0249E-06,4.80866E-06,3.48207E-06,6.95339E-06,5.73877E-06,3.63966E-05,1.45018E-05,1.48401E-05,6.16038E-06,7.2265E-06,2.62756E-05,8.52216E-06,7.70413E-06,9.42832E-06,5.51472E-06,5.62373E-06,5.87852E-06,7.26429E-06,8.08099E-06,7.02743E-06,3.82618E-05,3.15511E-06,8.87298E-06,8.89062E-06,8.72956E-06,1.02654E-05,1.40445E-05,9.32042E-06,1.09734E-05,9.78245E-06,0,1.05306E-05,1.11138E-05,9.74888E-06,7.42491E-06,8.68493E-06,1.18728E-06,6.98956E-06,5.3583E-06,3.55981E-06,6.36638E-06,7.444E-06,6.40061E-06,4.68399E-06,8.68893E-06,2.41851E-06,4.12172E-06,5.19432E-06,3.81809E-06,5.40855E-06,5.29786E-06,6.75551E-06,5.31189E-06,5.84029E-06,5.44359E-06,6.60543E-06
Supraene,0.00000123,0.00000144,0.00000227,0.000000357,0.00000148,0.000000742,0.00000254,0.000000997,0.00000107,0.000000972,0.0000011,0.0000022,0.00000119,0.000000697,0.0000255,0.00000211,0.00000256,0.000355434,0.0000365,0.0000241,0.00000746,0.0000369,0.00000296,0.00000152,0.00000116,0.00000343,0.00000351,0.00000206,0.000000527,1.7406E-06,5.95268E-06,4.0514E-06,5.79744E-06,5.99561E-06,4.38305E-06,1.19113E-06,2.4791E-06,1.55252E-06,9.6783E-06,1.20336E-06,1.98897E-06,1.77731E-05,1.23899E-05,1.95898E-05,2.28828E-05,0.000116882,3.81644E-05,5.07217E-05,1.43225E-05,8.70753E-06,8.57524E-05,1.24502E-05,1.08819E-05,6.5589E-06,6.52289E-06,7.0215E-06,5.48798E-06,4.52246E-06,3.40711E-06,2.97835E-06,6.91103E-05,3.3451E-06,3.34541E-05,2.61331E-05,6.63109E-06,1.7711E-05,3.43693E-05,1.18526E-05,1.21458E-05,6.06529E-06,6.27832E-06,8.02587E-05,1.29419E-05,1.42494E-05,1.73414E-05,3.41359E-05,1.37142E-05,1.39186E-05,6.55203E-06,4.13825E-06,5.1307E-06,6.34952E-06,0,3.21437E-06,9.86574E-06,8.16993E-06,9.20429E-06,5.33762E-06,7.27376E-06,7.69659E-06,1.12416E-05,8.00631E-06,1.3074E-05,7.30162E-06,1.0221E-05,1.03839E-05
Syringaldehyde,0.00000728,0.000012,0.0000187,0.00000609,0.0000133,0.0000109,0.00000961,0.0000118,0.0000046,0.0000174,0.000011,0.0000149,0.00000805,0.0000147,0.0000191,0.00000715,0.0000102,0.0000114,0.0000198,0.0000226,0.000013,0.00000923,0.00000873,0.00000785,0.00000465,0.0000134,0.0000133,0.00000953,0.00000303,1.35186E-05,1.65446E-05,1.51478E-05,1.71061E-05,1.52173E-05,1.44583E-05,9.99117E-06,5.95374E-06,8.81171E-06,7.11303E-06,6.74375E-06,8.79425E-06,5.09931E-06,7.86343E-06,7.13156E-06,6.12158E-06,1.20983E-05,8.77441E-06,1.27506E-05,9.61564E-06,8.14309E-06,3.23046E-05,1.3645E-05,9.02248E-06,1.20831E-05,8.05111E-06,7.99326E-06,7.89666E-06,7.35303E-06,1.23832E-05,9.9569E-06,3.40271E-05,1.06333E-05,1.23105E-05,1.26274E-05,1.04459E-05,9.80815E-06,1.95788E-05,1.01097E-05,1.15463E-05,1.21368E-05,9.98324E-06,1.15762E-05,9.22381E-06,1.37779E-05,9.17049E-06,9.80479E-06,7.28995E-06,1.66081E-05,7.88693E-06,7.9085E-06,6.54695E-06,7.77757E-06,8.47913E-06,7.80197E-06,1.8158E-05,6.67441E-06,7.01304E-06,7.96223E-06,6.43493E-06,6.19397E-06,5.98559E-06,9.3219E-06,9.8938E-06,9.41512E-06,8.19405E-06,8.28789E-06
Syringic acid,0.0000124,0.0000167,0.0000364,0.0000148,0.0000185,0.0000182,0.0000123,0.00000961,0.00000306,0.00000383,0.00000407,0.00000812,0.00000586,0.0000115,0.0000101,0.00000593,0.00000522,0.00000696,0.00000682,0.0000222,0.00000675,0.00000387,0.00000528,0.0000107,0.00000559,0.0000176,0.0000157,0.00000507,0.00000324,1.33937E-05,1.8239E-05,1.44706E-05,1.49365E-05,1.57034E-05,1.69101E-05,8.0821E-06,1.14587E-05,5.67111E-06,6.23314E-06,3.96609E-06,8.40875E-06,4.1452E-06,3.56865E-06,9.50889E-06,1.25718E-05,3.65147E-06,3.9504E-06,8.88795E-06,1.64158E-05,5.75874E-06,2.72822E-05,8.9254E-06,6.84466E-06,1.12374E-05,1.27653E-05,1.76675E-05,1.35473E-05,9.68921E-06,7.36018E-06,1.18766E-05,1.2106E-05,1.20644E-05,1.42166E-05,1.73738E-05,7.88522E-06,1.0738E-05,1.96209E-05,6.5125E-06,7.45091E-06,5.77586E-06,1.56608E-05,1.07769E-05,9.27418E-06,1.14237E-05,6.70192E-06,1.00177E-05,1.98432E-06,4.69326E-06,8.43801E-06,4.91538E-06,7.76922E-06,9.24481E-06,7.42128E-06,7.63264E-06,1.1549E-05,1.19392E-05,8.18507E-06,4.2518E-06,6.20129E-06,5.54515E-06,8.56235E-06,5.99734E-06,1.04917E-05,1.12647E-05,6.38016E-06,7.8894E-06
