NAME ,CSF 75 103 20122021,CSF 106 20122021,CSF 105 21122021,CSF 101 102 104 21122021,CSF 81 83 108 113 21122021,CSF 109 21122021,CSF 110 21122021,CSF 113 20122021,CSF 88 118 21122021,CSF 89 PROVA 07122021,CSF 115 116 121 122 21122021,CSF 118 120 21122021,CSF  96 20122021,CSF 70 21122021,CSF 97 21122021,CSF 123 124 126 20122021,CSF 129 21122021,DSS 71+77+T0.5 090224,DSS 72+74+T0.8.2 090224,DSS 73 090224,DSS 76 090224,DSS B896 090224,DSS T0.5+B897 090224,DSS T0.7 090224,DSS T0.8 090224,DSS 79+111+80+902 090224,DSS 114+107 090224,DSS BT1.8 090224,DSS T1.5+T1.7+902 090224,DSS T1.6+901 090224,DSS 85+86+T3.8+78+906 120224,DSS 91  120224,DSS 117  120224,DSS 122+90+87  120224,DSS 906+T3.8 120224,DSS 907  120224,DSS T3.6  090224,DSS T3.7  090224,DSS 93+126+T5.6 120224,DSS 95+127 120224,DSS 129+94+128 120224,DSS 911+T5.6 120224,DSS 912  120224,DSS T5.5+T5.8  120224,DSS T5.7 120224,3297 VECPAC 190224,3354+3353VECPAC 190224,3369+3673+3371+3677 VECPAC 190224,3674+3677 VECPAC 190224,3677+3688 VECPAC 190224,3679 VECPAC 190224,3680+3629.1 REP VECPAC 200224,3681 VECPAC 190224,3687 VECPAC 190224,VECPAC 3678+3675 120224,3296+3296.1 VECPAC 200224,3306+3296+3296.1VECPAC 200224_2,3328+3356 VECPAC 190224,3330+3347+3689 VECPAC 190224,3352+3370+3689 VECPAC 200224,3355+3364+3665 VECPAC 200224,935 CTR LPS CSF 070224,936 CTR LPS CSF 070224_2,937 CTR LPS CSF 070224,938+942 CTR LPS CSF 070224,939+940.2 CTR LPS CSF 070224,940+934 CTR LPS CSF 070224,941 CTR LPS CSF 070224,942 CTR LPS CSF 070224,943 CTR LPS CSF 070224,"944+946 CSF 2,5H 080224","945+949 CTR 2,5H CSF 070224","948 CSF 2,5H 080224","950+951+947 CSF 2,5H 080224","952+953 CSF 2,5H 080224",954+961 CSF 24H 080224,955+961 CSF 24H 080224,956 CSF 24H 080224,957 CSF 24H 080224,958+963 CSF 24H 080224,959 CSF 24H 080224,960+962+963 CSF 24H 080224
"Oxymorphone, bis(trimethylsilyl) ether",428936936.1,383831702.5,358621605.6,566616618.2,257277160.7,350865698.9,267686919.6,232089870.3,235177717.2,83105954.3,438213387.9,264969655.1,291954753.5,224971893.3,436558422,405624907.1,337862094.6,804869245.5,347709822.5,520522166.9,438885559.7,0,267661985,231225479.9,266226175.2,366182902.9,314869132.4,438812281.9,242963583.7,0,448679202.3,526452107.6,357717021.6,365666329.2,88930198.26,0,247708304.8,444676636.5,229681641.6,417352785.4,427650988.7,268710534,522479402.2,196405.616,579007065.9,159787449.8,864689948.8,298684571.6,0,309346300.5,112557786.7,409130846,133101264,533207924,15707323.27,524518847.6,317517792.6,295976535.8,283690150,408047428.5,571085521.8,164848218.7,210610370,309954587.6,306289845,326204290.4,190093504.9,1108964671,236186443.7,263800233,366156990.2,436173972.2,249374695.4,811484830.3,292693502.1,273882928,23269212.74,237678588.6,9810773.467,316096293,342922567.4,397131201.5
Palmitic Acid,148824047.5,139702696.5,154124847,120684391.5,140221217.4,147247456.1,141791682.7,10404144.63,151266992.6,68359585.62,27328348.25,116654632.6,132292877.2,61680838.76,77748989.29,235031869.6,174184083.3,37059293.3,0,0,0,0,19745923.79,7776327.441,9804701.424,15945267.83,18887492.41,0,14285692.03,1330262152,0,11775780.26,12383488.85,12699594.47,0,5805944.009,0,29497043.03,7583055.631,8212879.949,0,0,105902628.1,0,1724805889,112151642.8,253629592.4,54629293.46,200180522,164701785.1,88165786.42,27195321.37,11544711.78,117167422.3,1031205.005,198755216.2,13162711.41,159081445.4,0,352358224.4,173349779.3,127440735.1,0,144477661.1,148566022.7,518950759.8,279743608.6,0,89596707.71,104971518.8,0,132809150.5,164422577.8,182805818.7,86557422.95,89979624.06,0,70364943.75,188265091.1,0,97778742.17,102594480.6
Pentadecanoic acid,8330491.004,5007354.554,0,4832565.468,3697760.678,4109103.892,5754211.039,0,5192481.637,17081463.72,0,0,3256492.509,3234818.862,0,10226467.62,0,0,0,0,0,54375661.46,0,0,0,0,0,0,0,0,62109627.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87363966.51,0,0,0,0,0,0,0,0,0,0,0
Pentanedioic acid,5405459.812,3689823.883,4090322.595,4040003.137,4564426.856,3893805.332,3247299.341,2261373.205,3919196.111,1719971.151,6126525.912,4131367.753,3807530.918,3344478.807,1777662.072,6241170.183,1816032.916,5012395.253,4174366.357,6567629.287,2561037.444,0,5823877.625,3473922.149,2892277.063,2479297.244,0,2682601.693,3328198.651,3548339.064,5483539.561,3909290.36,3762936.442,4948605.297,3732644.129,3283105.758,3488840.848,7049582.429,2466894.031,0,6384583.113,5113646.477,3488971.434,6498676.88,3382423.738,2849748.415,5523139.478,4443663.06,4530348.471,3840051.597,3127967.107,3089948.306,3341640.215,3482929.018,2361192.016,4074629.126,3027972.913,4157420.843,2975146.619,4659336.332,4822113.529,3000455.249,5096136.782,3762928.909,5240439.626,3311038.992,3398679.873,2424370.224,3347910.709,3434711.495,0,7077762.561,6203543.578,5873824.374,1311358.822,4380830.279,0,4335667.513,5707897.084,5289910.765,5955794.908,0
Pentanoic acid,1329678.528,17003973.74,18908179.1,16402881.65,15238037.22,17765445.04,16058768.79,1870842.874,14906969.16,18540456.56,12532174.68,14631197.42,16448599.04,11755109.4,2032392.491,26158534.7,14970158.41,21084402.48,11939605.59,15281791.86,15281894.28,12796209,14815376.11,10485503.46,10021012.29,14246582.45,15438761.88,11429555.84,11824506.5,13036745.39,15211558.33,10711332.27,13316025.11,14412504.89,10091743.78,8613495.784,9692933.007,17230502.05,11528671.47,14367639.9,23348665.29,23115691.26,12293473.87,17638849.03,10362329.57,10009136.27,21344834.14,15609361.48,14778257.11,11935347.97,11255155.66,25491640.46,8002606.41,11918103.65,7926147.969,13020803.07,16980160.14,11902332.6,11640320.61,14460193.38,16364092.1,13161456.75,11487861.81,14812331.36,14377206.4,13708910.95,14224562.82,19342130.25,9630844.792,11351597.88,14626461.14,18327888.58,17809141.35,19493133.09,11854548.73,14404028.29,10914803.68,10423968.46,14814804.35,13606601.45,11772814.14,12067925.79
"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",5608727.427,5853055.589,4510980.416,2681610.017,3023658.058,1186867.513,2968644.258,6842502.635,4866454.584,35666958.91,2449015.762,5136985.543,4870406.545,5540295.159,4516179.072,3583529.508,5328424.119,6138174.631,4519475.716,6389391.858,6976003.163,4474044.442,9979724.694,5930271.101,7799342.431,3091513.416,5586032.343,5819195.061,6777479.693,7124553.314,4419515.315,6033899.969,8537963.203,5320923.772,7682901.453,8892795.92,4365359.211,5434216.792,3548584.512,3756096.574,4531044.006,7082815.29,5844735.455,12144592.07,4138193.613,7761233.463,7263910.139,7898308.678,6223518.149,9587883.264,8046649.087,4322210.706,5301334.934,5393349.007,2458658.013,5969333.257,4248055.253,4495863.426,3957091.71,8803610.023,6748327.471,6205968.167,6003539.708,5317266.948,4131058.209,4020601.963,7088421.524,1553712.44,3124462.289,3942186.485,9658940.016,3663000.23,9249933.641,10777331.83,7680370.955,7678719.46,10478644.87,6746547.076,4664442.48,6541795.57,6176805.302,4550380.09
Phenol,86848843.08,756465435.4,71971536.4,114081475.7,67415276.13,207751658.4,73988869.34,57156153.28,50674026.04,99727084.54,89210561.22,486884269.8,76637168.49,53170050.14,79205161.85,114554643.9,110274731.9,694955115.1,341554503.9,140072151.3,244322003.6,339614410,481249219,115327144.7,338338482.5,0,124307794.1,94752972.8,128478416.5,67329019.22,70017521.35,43114475.09,95801730.33,43862595.34,57716698.51,66602801.02,145414442.8,153385224.4,34896630.45,25311380.46,46175711,80020593.27,32342889.71,184558268.9,86270421.27,169539429.9,326069339.7,0,199025067,200892659.3,74140105.93,175442099.5,161900241.7,189496220.2,30221954.11,71900059.19,128713259,162976988.4,184227239.2,165281414.1,203483989.3,0,48034177.01,166398255.3,163353420.5,194177794.1,186894385.2,192078985.6,131699062.1,165988042.6,196725653.4,181886893.2,233463346.5,198049348.5,178924621.3,175701990.4,137823468.9,137396872.9,187607191.7,0,163728445.5,166912507.5
Phenoxyethanol,2962464.399,2651035.184,2745732.751,3221329.974,3259143.643,6016394.633,3571500.178,2510311.353,2562068.85,3508628.993,3687091.244,2485167.551,2017509.566,2404992.627,2541353.7,242345188.6,2261082.581,46396020.51,12563713.08,31098101.89,14077663.48,10286247.23,23930984.68,13993924.35,10120901.67,13471767.18,15398655.15,8699484.806,10391037.33,10928231.71,27119473.53,7365489.126,14810932.97,16579365.46,8260658.494,8039955.464,10227148.98,20955699.16,61245733.09,14645527.93,26732797.74,14979219.94,6114010.5,15524460.55,4926787.039,8783399.504,41482632.22,20111058.28,25323369.59,23720197.94,9352552.084,12138704.8,8892721.936,11738281.39,11114027.79,13221368.02,10166221.38,14893499.73,13951640.78,20117229.36,28641091.19,12222146.61,10824958.54,15906045.83,13680077.4,15124502.01,13900874.41,42106887.21,8042884.917,10745994.47,18958559.88,20030754.51,18862560.66,32443738.93,14994138.62,13980460.05,12087306.44,10304201.62,28810666.4,15926289.74,15434851.08,14775095.46
Phosphoserine,27315201.67,184000665.5,5456041.575,740472.2077,2253625.44,1441305.011,5777735.294,35692429.59,8273418.308,103801440.3,0,2059899.834,6620978.264,0,0,23360868.25,2463080.468,0,0,0,0,0,0,0,0,0,0,0,0,0,674070619.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146538916.8,0,0,0,0,0,0,0,0,0,0,238644294.3,0,0,0,0,254491576.5,0,0,0,0,96455428.85,154605959.1,0,0,0,0,0,0,0,0,0,0
Phthalazin-1-one,22811141190,16792343355,16060350664,11638717276,18204906898,16299277697,17592423023,17431772167,18958203183,276735384.5,14930392548,17797449051,13266992544,11513990895,11167611649,0,14088529098,0,0,0,0,0,0,0,0,0,0,69718067369,0,0,0,0,0,2.39366E+11,0,0,0,0,0,0,0,0,0,41882160635,42402291944,18234935978,0,0,49302505153,0,0,0,0,48570872924,0,0,0,76547193259,0,0,32126456567,0,0,41274986121,40346252642,0,20901665357,0,8197903355,15945278594,0,0,0,0,12495025459,4868890141,68444806651,57235400744,0,5157434139,20158684390,0
Phthalimide,1761505.735,1672788.443,2129488.534,2576484.917,2226115.054,3811933.153,2379480.022,1843070.424,2140107.754,1897527.375,2584375.514,2185927.454,2266775.196,1642733.43,1846067.048,1793778.772,2021058.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50984593.02,9592942.196,0,0,0,0,0,0,4467116.03,4543910.059,0,3383412.477,0,3471768.733,0,4440105.887,2742223.629,3062855.651,2928376.255,142756.731,5433208.955,0,0,0,0,0,0,0,0,0,0,0,0,3775351.3,0,0,0,84903.17084,0,0,0,41572896.94
Phytanic acid,2385000.025,2268790.064,1908351.553,2604377.519,2203960.895,2340342.071,2177204.497,2053417.449,2127781.148,3562973.14,2618574.331,2015153.596,1688179.387,1741340.26,2186422.972,4089350.626,1700010.505,4514412.392,2968062.007,678402.8931,1691325.209,2878459.885,2882049.592,1512745.961,2564878.25,1948243.885,2554352.131,1968013.84,2170069.62,2145729.706,2595237.666,1342432.505,2040220.299,2610622.989,1063797.114,1437035.535,2135658.478,4130955.707,1940682.982,2344998.224,3429589.339,2953111.093,1873633.278,3516933.371,1449195.522,1423564.336,4514692.613,2891057.389,2659635.814,2685330.23,1151857.864,2375810.269,1407434.56,2083306.681,1594697.866,2043790.364,2176646.092,1872957.486,1867473.964,3927957.419,2661415.323,1668698.158,1694163.726,2737924.281,2017169.4,2517602.701,2589822.984,3071622.744,1377424.547,2280743.702,4413735.2,2818204.343,1063677.083,3328656.192,1353695.966,1741065.303,1715496.908,1523634.104,2643693.547,4392335.429,1762302.894,2293967.891
Picolinic acid,308396917.2,283531273,266622628.8,179945928.9,333071460,307227839.5,282526470,291898228.5,273222167.6,152484691,207678885.1,327919005.4,288305197.5,209641048,267057098.1,273511544.7,260630645.3,276897541,182412742.8,159116193.6,263227835.9,247301640.9,243683103.3,160558122.1,260955951,199198546.6,282808095.1,288059961.3,324648876.9,203268530.7,326369778.3,290963719.2,274228693.8,282232576.2,209850462.3,227158539.7,240574731.8,438686940.5,271587522.8,241419469.5,403484859.5,370187119,226475958.5,306375057.3,232549124.6,214149923.9,321830432,356708804.2,280210418,327169606.7,147914617,249998883.2,124797126.9,244037945.9,200832059.3,260394207.6,256781332,276309561.9,391657458.7,336731941.6,258636649.2,225979698.9,197142814.8,198483187,264095684.9,207169435.1,194106350.7,226609038.4,229886157.4,375922060,350842245.2,471460995.1,339659112.4,207997890.1,296223445.7,267047522.9,197611834.9,274422534.1,270201715,224951291.4,330206966,225691290.6
Pinosylvin,120820.0558,157754.9335,159125.5705,39744.09303,805329.0147,5095693.045,1321706.363,0,95828.50212,0,398705.9567,51905.97113,172672.7599,0,0,705877.6351,0,1726572.705,246596.192,1236046.294,518597.1853,53177.3604,672871.5523,295514.8924,65725.44567,499534.2427,282747.7182,0,58885.96684,365936.2362,1569156.336,243792.2754,1113969.233,1462568.177,260817.8432,0,141698.2589,917170.3887,678370.6893,403324.4681,1632203.272,0,0,460521.6039,123883.3822,0,1953809.236,890227.0861,964568.4931,1106173.458,94126.8128,145693.7082,0,59436.57551,150845.7505,148961.1314,237812.178,269643.574,152758.8471,331627.8768,2082704.826,298430.6818,199017.7609,863051.3855,351275.2622,872301.6698,426126.4305,1984222.27,35765.02722,94678.16641,399405.3837,879904.4256,447978.7229,485164.1696,273763.5678,332738.8178,27153.91942,148772.9916,1349166.526,260930.5016,356632.1386,1185781.47
Pipecolic acid,0,0,1056543.052,0,243696.2499,237860.2458,192957.5921,252861.1214,950909.0064,14507289.69,0,155652.618,221121.1565,0,0,0,0,696747.9305,514621.1121,2962857.981,1376115.21,1495057.603,923977.7961,1428658.14,1970966.458,904711.6527,1658702.679,1116739.579,1007846.649,548892.7911,2772840.67,340513.9928,692161.1311,714703.2435,706968.4488,1018716.199,1278642.356,834465.3338,437377.9803,620246.6964,1462566.89,428413.8097,829913.5735,382979.1539,222356.1477,499223.0001,445169.096,1319685.175,1102237.487,701052.4391,879822.9189,831461.2605,803280.9113,733150.595,276412.2305,802292.2616,1278747.299,1361931.345,1310841.583,2727279.402,1698133.688,424735.515,1235618.035,660023.1813,2060083.899,980913.5432,1363287.376,285815.513,866764.3944,1262444.865,1942317.157,1325247.137,886374.1425,649700.1995,1364490.942,1555091.209,1002568.345,555938.4649,1025436.614,388310.5295,1110057.509,1066352.336
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",129970149.8,0,0,0,0,0,14693352.53,0,0,0,0,0,0,0,0,73847028.43,0,0,0,0,0,0,44524374.09,21194809.6,0,43229049.13,55628715.36,0,0,0,27419414.03,0,0,0,31052057.73,4374579.679,0,61193334.14,0,35525089.87,35758274.16,0,0,0,0,0,0,35776407.49,34188751.89,25885199.69,0,0,0,0,20941836.84,0,0,0,0,35969006.22,52895768.04,0,0,0,25075374.82,45864350.11,0,0,0,0,49200892.7,0,0,0,0,0,37329199.51,0,0,0,52477416.67,59977539.55
Praziquantel,0,301.2279137,0,0,0,0,108.4704955,42.64198353,114.300282,0,0,0,0,338.5780472,0,292.3095453,5.424602753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.190936,0,0,0,0,0,0,0,0,0,0,0,0,289.1722002,0,0,0,0,0,0,0,0,1196.828404,0,0,0
Pro-Ala-Lys,0,0,0,0,0,472137258.6,0,0,5508.450081,12002339.15,0,176013790,462612.1145,0,0,19285492.42,0,999168578.1,0,0,0,0,0,0,0,0,0,0,0,0,0,120678246.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156043568.8,146640994.2,110310399.8,41546342.33,0,0,185371166.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prometryne,33095263061,0,0,0,0,0,0,0,0,0,0,33178687440,1.05425E+11,73812775132,437702604.7,0,12500890008,28724080063,0,0,0,0,4853421837,0,0,0,0,0,0,0,0,1.09576E+11,0,12975968336,1524609303,0,5655442503,2.43481E+11,0,0,0,0,0,0,18892518307,0,0,0,0,0,0,0,0,80826261210,0,0,26627503122,0,1449244708,2060157336,1.32284E+11,0,0,2.8791E+11,0,0,0,12902747182,0,0,0,0,0,0,0,0,0,0,0,0,18449454184,0
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",13793272.68,4400787.597,17931456.77,11087956.42,19235770.53,8128653.95,15578583.32,5994548.933,18949534.06,4481374.279,6981039.547,15400078.74,8136373.447,7146810.558,8159078.034,8003429.915,6354367.714,2833023.35,2305394.426,21336749.36,7488410.777,9934621.149,7382492.948,0,5721542.034,24173398.99,15829903.17,5702525.258,13333663.11,6002575.587,549947.5769,13639825.04,9266513.261,13196561.86,9589893.699,6974272.53,13145278.22,13716259.29,1727410.358,20778433.57,18339068.65,20240249.44,9012699.837,16295559.42,7564154.279,1341157.731,13963738.14,2380143.742,19884995.42,20419235.62,16461372.63,1642039.33,36953.45461,3192601.71,11537275.84,1834490.018,0,22634476.72,27228613.95,1965422.818,24666298.4,8878803.883,27726755.95,20117236.98,17579149.43,25360486.89,16094670.15,10681402.8,8191022.551,14934821.08,0,25838620.52,823072.797,3179070.622,2138900.797,0,7672646.554,4952127.37,5614385.027,3710927.161,5988267.014,12577952.81
"Propanoic acid, dimethyl(isopropyl)silyl ester",1143578.814,697731.0194,679210.3265,196944.5171,554249.2757,503754.3346,889474.0827,365461.6983,543344.0075,4425107.755,863903.0501,840135.0629,645915.2868,324079.7719,825967.01,1818006.605,542738.645,279753.0148,667975.1267,741548.4348,264926.0542,568518.6148,1106108.537,401233.153,272159.6624,826683.9805,1147477.165,661921.2292,1083526.599,649149.1251,1395961.648,357925.7688,444034.0482,332538.5328,729622.1588,1299427.361,576870.0397,1268383.517,1033384.27,815251.592,1427944.053,5559741.069,606443.0739,724656.7739,878531.5948,0,0,0,0,0,4011420.81,0,0,0,9345807.91,0,0,1569454.822,0,0,0,151637.8505,195298.9604,250479.6538,239508.9225,262039.5067,358632.2005,450049.109,138869.9557,3928147.313,316583.3877,133306.2339,273223.7912,885510.0383,227577.2637,4973556.492,465840.7958,3950083.594,692639.9143,417078.1088,1281209.056,0
Propanoic acid,0,7716086.376,0,0,0,10275188.37,0,0,0,0,0,8598150.344,6983910.157,0,0,0,7892090.194,0,0,0,292282.9334,310805.8746,948395.1974,3861324.729,0,689931.0871,0,936047.1073,1567271.766,683780.7769,0,3560451.538,6353185.78,7401544.809,3670251.219,3806806.371,69579.18714,0,7559774.305,292925.8719,8732939.718,7336196.855,3017836.738,2856116.837,4348546.144,0,3160222.066,0,0,0,890261.1006,0,0,0,32488855.67,0,0,295543.4516,0,0,2191400.484,3770926.139,0,3347922.598,14092286.96,0,1414418.412,3412706.604,2296683.516,2689949.458,4490998.344,578378.2937,0,2215030.146,526861.9144,7028532.474,0,655020.853,1203080.071,0,2718405.333,780795.0226
"Propionic acid, 3-iodo-, octadecyl ester",635644.3077,218565.2071,118024.0365,56164.39588,104444.8261,0,0,76502.70218,90284.26759,307513.3737,55161.38138,105877.3687,62846.00759,163185.1561,139684.8646,565596.7967,69941.02111,0,1312525.756,0,0,1188930.302,1544434.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515532.7659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propylene glycol,308374.8507,354314.3288,766913.9772,653621.4104,415607.0637,103499.1552,449178.5188,433038.8829,489449.9687,148185.8783,309754.0977,509770.2698,338778.9858,282461.4313,164352.0913,131789.5718,363919.7092,762060.9897,160665.9481,0,373762.5567,260722.4631,479249.4185,261689.2813,353955.6911,459530.7667,550765.889,353359.4758,318694.9756,324395.5163,0,245804.3795,51483.69837,183782.1358,99793.16057,269834.84,442619.1214,894938.5445,483722.7804,521431.6165,851692.2092,485913.4447,310496.6094,480917.7346,268380.5982,240999.7707,651518.6015,442757.7981,516071.8619,413395.1879,195667.2172,304667.1367,269690.8961,323937.8935,412647.225,309867.7344,9047.608325,461924.1511,472964.3723,462986.9681,368806.3459,246049.2175,252001.1879,379636.5889,314298.4611,303428.5716,327368.0109,594640.9843,231032.0884,332778.7376,434971.533,576665.0916,352147.026,654222.0202,283524.7833,334252.1053,284454.4928,218925.9785,795298.406,0,294812.9438,476739.6552
Prostaglandin,43304.00143,43188.31324,0,0,37470.3705,10624.17548,0,618.453459,0,0,51069.87638,3053.266755,41648.11178,41976.47895,42033.03737,0,12833.15668,0,4076.014017,0,65658.29712,48629.08262,0,73000.41806,71723.84099,0,0,52522.65036,0,0,0,0,41565.13689,0,0,29840.14229,67050.77499,0,39820.01119,0,0,45512.136,0,539.0705683,0,0,56337.51455,22527.63086,25526.77298,2924.679539,0,0,2023.771553,0,12879.41426,70046.40319,19272.81568,26035.58811,9803.926577,33135.80305,28021.43684,71414.6909,0,75040.29937,0,55093.99515,11736.6383,0,0,0,0,0,0,124900.1122,0,66767.44538,0,0,0,0,0,0
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",0,0,18.26422518,0,75.589013,146.989979,101.8803366,56.46102061,69.27242423,0,8.515725146,20.68320097,0,56.5419131,273.9974855,0,267.8357599,0,0,0,0,0,0,0,0,0,1805.227666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.4351278,348.9024417,287.2210971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quinoxaline, 2,3-diphenyl- ",1272956601,0,483575637.2,1160426462,1876963727,631256795.2,1124534850,0,2089050809,91189316.25,952117171.2,967715126.8,1106321419,0,0,0,337467262.8,1051774330,1224159367,945136713.5,2106745449,300141945.1,0,0,0,0,1201716543,0,0,2637461316,0,1372404642,0,630618125.5,0,1423784816,872779733.8,0,0,0,0,0,424353451.8,5727753272,0,0,0,0,5183538.013,89176834.34,0,0,0,7702842.307,0,0,4349893138,162219064.2,0,6768012985,0,0,0,0,689208034.6,24572040.62,0,0,13878687461,0,0,0,0,0,0,1339427.908,0,0,77039937.46,268275376.7,0,0
Salsoline,0,0,0,0,0,0,0,0,0,40036766.11,0,5194190.036,7319175.682,3218552.958,3513149.693,0,7958249.53,18272524.73,18339113.3,1592304.798,4174.286454,44163.07546,0,9854.661092,20632.54165,0,0,1108941.297,11005102.11,1324677.808,0,0,13449607.06,2273037.677,467533.8083,3443.37304,21980402.43,16365.98357,7839231.66,853525.2465,12135537.73,0,8200.077456,0,0,42874.03844,2159623.909,22041476.85,986459.5058,0,10756159.18,97591.83476,15839506.7,235472.5653,0,0,0,0,0,0,11125620.36,0,1819722.071,8128725.548,10197045.32,179224.4655,8248558.768,47346.49131,6014239.382,0,0,0,3614822.68,0,8861612.872,0,4610741.403,0,2918124.878,0,27961239.12,459877.2402
Sarcosine,752997.7756,2082723.545,497408.8741,193770.4482,2637583.643,2219624.471,4063481.767,1639190.69,1005398.563,554185.7158,258287.925,1332250.122,1637529.387,1274644.732,874172.5686,1062704.357,1157260.224,8145403.56,0,0,1131245.038,0,7269730.883,70466.98727,75189.17742,0,0,114911.0297,0,0,492130.3112,5619885.267,0,0,1243541.721,5628600.586,277617.5637,0,0,0,0,1331034.41,1368660.385,5514525.118,0,0,0,0,0,0,253642.0286,0,6086244.158,53123.40325,242156.2845,12150101.19,0,295350.9292,0,354645.309,2440703.576,0,3141115.731,0,0,0,0,0,0,2987214.61,0,0,0,0,2726933.605,19856942.58,0,0,0,0,0,0
Simetryn,0,0,0,0,687053.6605,0,193171.3568,0,0,0,0,222087.9043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815574.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297125.2329,0,0,0,421113.3366,0,0,0,0,0,0,0,319232.4154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spiroxamine,0,6267387.213,0,0,0,5202373.219,0,0,0,0,0,0,5423834.909,0,0,4993039.965,9616440.348,1894355.297,0,0,0,0,1525258.519,2314796.956,4297314.638,2368413.931,3273043.475,3336669.744,2814171.748,2577510.957,0,2695073.354,2510024.041,3619137.326,480299.9449,0,0,4682037.029,0,3762711.013,4575735.925,1274620.198,3886244.629,0,0,598210.8816,2000339.024,1013568.552,1410922.027,0,0,3965517.011,539526.8975,1110648.148,1836821.447,3549251.755,3339818.833,1361844.654,3154125.155,4165225.093,1604134.08,2053661.168,249389.553,0,2797901.362,3553807.133,0,2579698.536,2768457.819,3524303.013,730419.0403,5380190.938,1879249.732,0,1642416.029,1997818.031,444347.604,1878088.524,2841966.325,1064445.778,2783783.276,745620.1806
